order_id,metro_id,store_id,customer_id,created_at
13763925,1,1,369030,2019-01-08 19:30:01.353113
13783758,1,1,1853885,2019-01-09 16:04:18.077988
13979164,1,1,560765,2019-01-15 01:49:21.340568
13580131,1,1,1776983,2019-01-03 14:19:42.470671
14197881,1,1,581012,2019-01-21 18:47:09.834591
14057379,1,1,326273,2019-01-17 21:33:18.788369
13980488,1,1,4502,2019-01-15 03:32:10.258018
13526845,1,1,927146,2019-01-01 18:13:06.847765
13766088,1,1,743445,2019-01-08 20:27:17.937308
13519380,1,1,589850,2019-01-01 13:49:20.803444
13801394,1,1,1377215,2019-01-10 00:35:13.821097
13634036,1,1,820324,2019-01-05 01:58:52.852826
13799879,1,1,1774366,2019-01-09 23:38:44.616968
13554341,1,1,330020,2019-01-02 17:25:58.036440
13682044,1,1,4750,2019-01-06 16:20:09.073192
13547633,1,1,955757,2019-01-02 14:38:24.555122
13723305,1,1,954248,2019-01-07 14:25:52.160605
14069586,1,1,270728,2019-01-18 11:50:42.543567
13767277,1,1,930555,2019-01-08 20:58:52.985006
13602582,1,1,1774842,2019-01-04 00:19:54.219458
13546388,1,1,267869,2019-01-02 13:51:43.322249
13738946,1,1,477460,2019-01-07 20:55:55.751133
13527063,1,1,662438,2019-01-01 18:17:48.575601
13721593,1,1,1936448,2019-01-07 13:12:42.507715
13602427,1,1,545695,2019-01-04 00:13:37.459717
13711089,1,1,1699552,2019-01-06 22:48:45.037558
13837729,1,1,23911,2019-01-11 14:55:35.933997
13580673,1,1,966124,2019-01-03 14:37:40.600387
13712191,1,1,1697015,2019-01-06 23:08:38.952177
13580470,1,1,907138,2019-01-03 14:30:58.595515
13598963,1,1,1277,2019-01-03 22:26:42.491902
13528943,1,1,866491,2019-01-01 19:03:09.128856
13665418,1,1,1683414,2019-01-05 23:55:29.889481
13768360,1,1,625839,2019-01-08 21:28:12.302261
13972439,1,1,163858,2019-01-14 22:16:06.205845
13818762,20,1,357406,2019-01-10 19:53:01.364784
13541886,1,1,43552,2019-01-02 01:46:26.062403
13570915,1,1,1112,2019-01-02 23:20:54.384321
13784697,1,1,103113,2019-01-09 16:33:46.400434
13671833,1,1,225904,2019-01-06 10:04:33.603427
13785226,20,1,888143,2019-01-09 16:50:49.259761
13559156,1,1,822803,2019-01-02 19:06:49.172060
13551354,1,1,104696,2019-01-02 16:19:38.838916
14267542,1,1,198121,2019-01-23 21:44:45.132805
13580233,1,1,1790020,2019-01-03 14:23:38.502878
13829776,1,1,40105,2019-01-11 01:19:55.011149
13580391,1,1,36861,2019-01-03 14:28:22.506057
13563725,1,1,1342772,2019-01-02 20:39:50.477812
13800593,1,1,39449,2019-01-10 00:02:58.219867
13568620,1,1,74475,2019-01-02 22:25:19.040892
13582592,1,1,978956,2019-01-03 15:39:10.454041
13842246,1,1,1287709,2019-01-11 16:55:53.816366
13658737,1,1,1880928,2019-01-05 21:12:30.927753
13583269,1,1,80691,2019-01-03 15:56:56.061894
13533547,1,1,1514753,2019-01-01 20:50:49.219606
13864649,1,1,183580,2019-01-12 09:41:44.656658
13936606,1,1,272091,2019-01-13 21:49:15.298186
13959707,1,1,1848935,2019-01-14 17:22:31.282651
13743543,1,1,367772,2019-01-07 22:35:16.685814
13580897,1,1,533355,2019-01-03 14:46:25.309800
13858774,1,1,479478,2019-01-11 23:55:57.192554
14175366,1,1,493528,2019-01-20 23:53:36.195337
13845027,1,1,1111387,2019-01-11 18:06:03.250061
13963169,1,1,1747443,2019-01-14 18:43:55.199726
13638736,1,1,905448,2019-01-05 13:43:38.348845
13828883,20,1,1251535,2019-01-11 00:42:04.419059
13602985,1,1,1213021,2019-01-04 00:36:01.021919
13614714,1,1,78666,2019-01-04 16:35:24.637799
13651880,1,1,1463,2019-01-05 18:51:01.822268
13520628,1,1,1913743,2019-01-01 15:04:34.756051
13548667,1,1,1176,2019-01-02 15:11:16.204357
13572673,1,1,4647,2019-01-03 00:16:20.491444
13949575,1,1,1367618,2019-01-14 09:10:49.852106
13573570,1,1,883469,2019-01-03 00:52:34.059190
13573697,1,1,1194490,2019-01-03 00:57:51.453965
13572366,1,1,1266699,2019-01-03 00:05:06.310378
13719358,1,1,709,2019-01-07 04:02:07.849277
13528226,20,1,1744028,2019-01-01 18:46:30.092383
14339257,1,1,359543,2019-01-26 13:29:33.232095
13554719,1,1,1390561,2019-01-02 17:33:59.249511
13567240,1,1,1384925,2019-01-02 21:54:26.543715
13612192,1,1,398756,2019-01-04 15:26:09.428276
13800776,1,1,1944082,2019-01-10 00:09:28.828147
13579090,1,1,80,2019-01-03 13:36:14.313446
13935795,1,1,3406,2019-01-13 21:38:23.400913
13527525,1,1,785852,2019-01-01 18:29:14.838018
13932980,1,1,1821340,2019-01-13 20:59:25.637489
13717085,1,1,1660590,2019-01-07 01:31:04.486369
14191915,1,1,1990688,2019-01-21 16:58:24.479229
13929858,1,1,558055,2019-01-13 20:18:17.891830
13520351,1,1,51451,2019-01-01 14:51:10.905437
13559907,1,1,758793,2019-01-02 19:23:04.995467
13968687,1,1,1991910,2019-01-14 20:50:19.058035
13737358,1,1,646,2019-01-07 20:19:01.151984
13723657,1,1,3926,2019-01-07 14:37:36.244343
13532212,1,1,1298693,2019-01-01 20:19:31.703166
13525368,1,1,1430,2019-01-01 17:35:12.663990
13550846,1,1,338358,2019-01-02 16:07:46.776840
13611077,1,1,2965,2019-01-04 14:53:28.840041
13988560,1,1,562048,2019-01-15 16:34:50.011460
13552888,1,1,202672,2019-01-02 16:53:45.172730
13791806,1,1,709,2019-01-09 19:57:03.895210
13714811,1,1,138873,2019-01-07 00:06:53.718456
13669613,1,1,823333,2019-01-06 03:09:24.605532
13704961,1,1,321671,2019-01-06 21:18:43.287411
13722418,1,1,34245,2019-01-07 13:52:05.177988
14055192,1,1,114038,2019-01-17 20:44:47.957940
13775569,1,1,1213680,2019-01-09 01:25:53.494341
14331642,1,1,665436,2019-01-26 00:07:26.917708
13571973,1,1,638933,2019-01-02 23:53:05.613016
13657054,20,1,61938,2019-01-05 20:36:29.641902
13567697,20,1,70924,2019-01-02 22:04:34.516642
13568874,1,1,828133,2019-01-02 22:31:10.989157
13970115,1,1,101039,2019-01-14 21:23:50.477500
13753483,1,1,1555606,2019-01-08 13:51:57.186902
13578212,1,1,1627328,2019-01-03 12:38:04.867436
13818905,1,1,254353,2019-01-10 19:57:49.064856
13780330,20,1,1110635,2019-01-09 13:55:42.862453
13553989,1,1,958812,2019-01-02 17:18:19.085480
13994928,1,1,351846,2019-01-15 19:27:12.589568
13972258,1,1,102,2019-01-14 22:12:09.064176
13643393,1,1,1052207,2019-01-05 15:51:31.010929
13714813,1,1,384585,2019-01-07 00:06:54.221745
13549783,1,1,214798,2019-01-02 15:41:17.759939
14367902,1,1,1509119,2019-01-26 23:01:22.639516
13734189,1,1,625042,2019-01-07 19:14:50.890512
13718980,20,1,1226495,2019-01-07 03:28:11.868201
13597461,1,1,445609,2019-01-03 21:46:55.958934
13895133,1,1,1817885,2019-01-13 00:17:28.511951
13707339,1,1,1952352,2019-01-06 21:50:39.547633
13545653,1,1,105907,2019-01-02 13:13:10.686682
13599973,1,1,737696,2019-01-03 22:53:14.911832
14173104,1,1,240911,2019-01-20 22:55:07.606353
13733588,1,1,113666,2019-01-07 19:02:23.979292
13714693,1,1,3799,2019-01-07 00:03:39.589336
13716768,1,1,1825750,2019-01-07 01:15:01.554012
13819594,1,1,316042,2019-01-10 20:16:06.293890
13567899,1,1,621212,2019-01-02 22:09:26.857390
13623020,1,1,134141,2019-01-04 20:08:06.844943
14016885,1,1,1222426,2019-01-16 16:24:42.813356
14060364,1,1,281798,2019-01-17 22:47:27.052431
13543291,1,1,51187,2019-01-02 03:40:32.108345
13518252,1,1,1381143,2019-01-01 05:29:27.489642
13675820,1,1,1336636,2019-01-06 14:36:54.253383
13966820,1,1,267294,2019-01-14 20:06:25.981173
13573930,1,1,937581,2019-01-03 01:08:29.134010
14430827,1,1,249536,2019-01-28 04:46:07.765812
14129653,1,1,44287,2019-01-19 22:25:25.366140
13704199,1,1,1902034,2019-01-06 21:08:49.889502
13572578,1,1,179297,2019-01-03 00:12:48.237733
14266370,1,1,1253487,2019-01-23 21:15:21.295866
13828757,1,1,278741,2019-01-11 00:37:13.188500
13809095,20,1,648269,2019-01-10 15:02:05.878247
13533790,1,1,162395,2019-01-01 20:56:02.496994
13918133,1,1,689636,2019-01-13 17:48:12.343161
13622163,1,1,358579,2019-01-04 19:46:36.019256
13789809,1,1,923019,2019-01-09 19:01:13.311592
13598486,1,1,2488,2019-01-03 22:13:12.542465
13716011,1,1,542217,2019-01-07 00:45:08.257901
13837567,1,1,376483,2019-01-11 14:50:23.722715
13666949,1,1,71888,2019-01-06 00:52:08.816400
13521597,1,1,21260,2019-01-01 15:44:07.569421
13520734,1,1,1015572,2019-01-01 15:09:03.921529
13868319,1,1,1651043,2019-01-12 14:31:42.087277
13855423,1,1,50329,2019-01-11 22:25:12.491144
13602403,1,1,216048,2019-01-04 00:12:39.799382
13869527,1,1,1382985,2019-01-12 15:00:59.573922
13862779,1,1,1778616,2019-01-12 03:03:03.245327
13765705,20,1,74472,2019-01-08 20:17:36.591903
13861838,1,1,1861476,2019-01-12 02:01:02.676922
13947815,1,1,1196254,2019-01-14 02:46:10.467953
13547187,1,1,1834470,2019-01-02 14:24:14.178867
13948037,1,1,174167,2019-01-14 03:02:06.322047
13938882,1,1,7033,2019-01-13 22:22:59.108215
13805649,1,1,115777,2019-01-10 12:02:12.674173
13857453,1,1,1206827,2019-01-11 23:17:05.874391
13806540,1,1,24597,2019-01-10 13:17:24.081483
13521494,20,1,138365,2019-01-01 15:39:58.231772
13917592,1,1,1361,2019-01-13 17:41:11.035187
13749049,1,1,1962753,2019-01-08 01:35:44.472045
13526953,1,1,136202,2019-01-01 18:15:15.752715
14075865,1,1,1489714,2019-01-18 15:35:50.339832
13714740,1,1,1653200,2019-01-07 00:05:06.927539
13715021,1,1,4179,2019-01-07 00:12:48.605705
13857048,1,1,1620864,2019-01-11 23:05:46.171646
13539696,1,1,1225601,2019-01-01 23:50:42.199158
14536270,1,1,967852,2019-01-31 21:46:15.815827
13529897,20,1,76957,2019-01-01 19:26:21.728652
13632683,1,1,173125,2019-01-05 00:51:11.704561
13855227,1,1,1725476,2019-01-11 22:19:37.129526
13636624,1,1,848083,2019-01-05 06:11:32.151146
13559390,1,1,281798,2019-01-02 19:12:01.747703
13638675,1,1,888627,2019-01-05 13:41:33.753335
13892483,1,1,304321,2019-01-12 22:56:42.356222
13574316,1,1,136525,2019-01-03 01:27:09.287364
13578004,1,1,131909,2019-01-03 12:14:28.586792
13930431,1,1,1522434,2019-01-13 20:26:08.580637
13755012,1,1,1387499,2019-01-08 14:56:54.725976
13651364,1,1,1913639,2019-01-05 18:39:32.010427
14277333,1,1,265889,2019-01-24 10:51:33.745591
13930549,1,1,43552,2019-01-13 20:27:35.030656
14453575,1,1,146767,2019-01-28 21:38:24.698210
13571871,1,1,1463689,2019-01-02 23:50:19.020115
13893022,1,1,319456,2019-01-12 23:10:52.761755
13706912,1,1,153701,2019-01-06 21:45:10.640879
13919772,1,1,23265,2019-01-13 18:09:09.230753
14042053,20,1,73361,2019-01-17 14:39:22.822617
13845004,1,1,1572623,2019-01-11 18:05:31.562155
13722588,1,1,96612,2019-01-07 13:58:16.823948
13707722,1,1,1176398,2019-01-06 21:55:17.436272
13893973,20,1,117580,2019-01-12 23:38:27.971694
13550062,1,1,894978,2019-01-02 15:48:42.584906
13917804,1,1,248375,2019-01-13 17:43:50.640799
14082433,1,1,478,2019-01-18 18:08:14.602842
13635681,1,1,98948,2019-01-05 03:56:32.257030
13888755,1,1,370152,2019-01-12 21:31:34.999920
13584825,1,1,247973,2019-01-03 16:36:07.500788
13625564,1,1,43148,2019-01-04 21:13:10.854054
13768467,1,1,1563386,2019-01-08 21:31:08.230031
14092914,1,1,1168037,2019-01-18 22:01:27.698032
13549160,1,1,602767,2019-01-02 15:24:52.905266
13581722,1,1,783923,2019-01-03 15:13:10.377601
13558676,1,1,568553,2019-01-02 18:56:25.677366
13924862,1,1,1545,2019-01-13 19:15:32.133207
13712603,1,1,1228582,2019-01-06 23:16:46.424363
13608589,1,1,1159745,2019-01-04 13:05:26.670505
13533507,1,1,90950,2019-01-01 20:49:53.994093
13943960,1,1,408925,2019-01-14 00:02:10.949459
13613128,1,1,1545546,2019-01-04 15:53:23.004426
13904404,1,1,601959,2019-01-13 14:25:04.771076
13828986,1,1,946511,2019-01-11 00:46:31.630949
13521601,1,1,1207269,2019-01-01 15:44:14.752432
13608597,1,1,3595,2019-01-04 13:06:03.331573
13781059,1,1,74337,2019-01-09 14:27:50.759327
13573462,1,1,1052549,2019-01-03 00:48:47.150274
13710784,1,1,1526427,2019-01-06 22:43:23.592259
13755118,1,1,235614,2019-01-08 14:59:55.451508
13831962,1,1,94289,2019-01-11 03:55:59.031640
13552964,1,1,343763,2019-01-02 16:55:25.250363
13571823,20,1,400336,2019-01-02 23:48:36.493921
13549568,1,1,531785,2019-01-02 15:35:54.746550
13549077,1,1,21289,2019-01-02 15:22:22.189279
13526669,1,1,447650,2019-01-01 18:08:09.518326
13609565,1,1,46162,2019-01-04 13:57:00.994024
13768956,1,1,211054,2019-01-08 21:43:53.037838
13573127,1,1,1233243,2019-01-03 00:35:19.163652
13753819,1,1,25535,2019-01-08 14:06:57.391593
13566424,1,1,1465,2019-01-02 21:37:38.547697
13531476,1,1,13699,2019-01-01 20:02:39.967398
14133747,1,1,7836,2019-01-20 00:31:08.935057
14160853,1,1,1012399,2019-01-20 19:29:02.059958
13573329,1,1,1625068,2019-01-03 00:43:10.916893
13560314,1,1,1921898,2019-01-02 19:30:46.577899
13738196,1,1,52853,2019-01-07 20:37:02.435633
13598283,1,1,98799,2019-01-03 22:07:23.413086
13709221,1,1,537213,2019-01-06 22:17:46.331982
13620918,1,1,1680395,2019-01-04 19:14:18.491800
13711378,1,1,1597569,2019-01-06 22:53:33.248554
13766501,1,1,116311,2019-01-08 20:38:41.497245
13603723,1,1,1583590,2019-01-04 01:08:11.211143
13525167,1,1,538162,2019-01-01 17:29:56.667792
13738013,1,1,663596,2019-01-07 20:33:22.942134
13949019,20,1,64456,2019-01-14 04:56:20.028319
13521231,1,1,258802,2019-01-01 15:30:41.869861
13713840,1,1,1726614,2019-01-06 23:42:59.636593
14097348,1,1,2032,2019-01-18 23:45:47.929456
13728838,1,1,1171339,2019-01-07 16:57:26.785370
13625162,1,1,1909107,2019-01-04 21:02:12.894226
13672566,1,1,13055,2019-01-06 12:53:20.033198
13570108,1,1,1813334,2019-01-02 22:59:36.529350
13708789,1,1,153473,2019-01-06 22:10:43.839249
14200545,20,1,64456,2019-01-21 19:34:24.135610
13635095,1,1,952000,2019-01-05 03:07:10.294201
13616532,1,1,921925,2019-01-04 17:22:25.685964
13711789,1,1,936,2019-01-06 23:00:51.147339
13616927,1,1,1242180,2019-01-04 17:32:58.403145
14099855,1,1,280362,2019-01-19 01:05:17.682931
13598225,20,1,82817,2019-01-03 22:05:58.006655
13709146,1,1,1169298,2019-01-06 22:16:41.325176
13599292,1,1,22696,2019-01-03 22:35:39.651098
13733319,1,1,1826611,2019-01-07 18:57:33.716261
13728541,1,1,907138,2019-01-07 16:50:10.959372
13686701,1,1,478,2019-01-06 17:26:00.870778
13722010,1,1,199,2019-01-07 13:35:01.666906
13643431,1,1,1175983,2019-01-05 15:52:40.927525
13667140,1,1,1680803,2019-01-06 00:59:15.776561
13602254,1,1,1350973,2019-01-04 00:06:34.197804
13588304,1,1,3564,2019-01-03 18:06:25.336258
13908235,1,1,159003,2019-01-13 15:30:24.739765
13793515,1,1,359870,2019-01-09 20:43:34.772722
13673118,1,1,442407,2019-01-06 13:22:58.585345
13664883,1,1,444,2019-01-05 23:38:59.061674
13718352,1,1,230814,2019-01-07 02:41:20.246383
14120353,1,1,162186,2019-01-19 19:00:40.850294
14293547,1,1,259617,2019-01-24 20:49:05.541689
13652866,1,1,867081,2019-01-05 19:11:18.043627
13780383,1,1,4481,2019-01-09 13:58:17.448810
14216666,1,1,626449,2019-01-22 01:30:19.194700
13607172,1,1,121282,2019-01-04 07:31:27.030522
13549014,1,1,104499,2019-01-02 15:20:33.645890
13540477,1,1,144953,2019-01-02 00:25:15.407279
13521469,1,1,589838,2019-01-01 15:39:12.895263
13695510,1,1,473955,2019-01-06 19:20:17.622106
13934630,1,1,1858135,2019-01-13 21:21:46.719288
13552191,1,1,1519671,2019-01-02 16:38:15.862708
13541305,1,1,498431,2019-01-02 01:10:11.205184
13599506,1,1,110528,2019-01-03 22:41:50.648611
13723087,1,1,32242,2019-01-07 14:17:30.034462
13559526,1,1,28436,2019-01-02 19:14:39.899600
13711951,1,1,1040,2019-01-06 23:03:54.160243
14245562,20,1,116648,2019-01-23 01:04:07.511248
13724059,1,1,431524,2019-01-07 14:50:41.124915
13722233,1,1,8090,2019-01-07 13:44:53.417258
13931594,1,1,982729,2019-01-13 20:41:23.300455
13595963,1,1,34245,2019-01-03 21:10:12.984247
13554520,1,1,1367618,2019-01-02 17:29:45.112414
13696212,1,1,221321,2019-01-06 19:29:04.561729
13712312,1,1,350023,2019-01-06 23:10:50.918949
13638110,1,1,2788,2019-01-05 13:12:25.236401
14123757,1,1,1132551,2019-01-19 20:12:31.376634
13665846,1,1,1432,2019-01-06 00:09:01.179236
13655990,1,1,158109,2019-01-05 20:15:03.270102
13647769,20,1,252682,2019-01-05 17:25:28.191800
13572015,1,1,242699,2019-01-02 23:54:26.333685
13809485,1,1,400719,2019-01-10 15:15:22.881210
13620234,1,1,418644,2019-01-04 18:58:05.585998
13549663,1,1,6623,2019-01-02 15:38:26.482353
13856882,1,1,102,2019-01-11 23:00:47.151313
14195560,1,1,53792,2019-01-21 18:04:56.532966
13830123,1,1,72978,2019-01-11 01:37:42.678784
13714392,1,1,1818146,2019-01-06 23:55:24.279805
13732838,1,1,941150,2019-01-07 18:49:16.823189
13715356,1,1,1017426,2019-01-07 00:23:31.322627
13857905,1,1,1953536,2019-01-11 23:29:26.266959
13565259,1,1,801794,2019-01-02 21:12:27.921249
13950270,1,1,1210674,2019-01-14 12:27:07.948159
14297590,1,1,421193,2019-01-24 22:38:26.695565
13762121,1,1,322422,2019-01-08 18:39:10.088375
14078398,20,1,1022044,2019-01-18 16:36:08.148038
13763336,1,1,129117,2019-01-08 19:12:53.957625
13535697,1,1,966880,2019-01-01 21:42:52.842973
13650469,1,1,1928178,2019-01-05 18:21:03.930700
14100978,1,1,56170,2019-01-19 01:56:15.525841
13521839,1,1,756761,2019-01-01 15:52:26.921401
13698460,1,1,428563,2019-01-06 19:57:24.920950
13597312,1,1,18607,2019-01-03 21:43:44.924852
13522211,1,1,330585,2019-01-01 16:04:34.576730
13524827,1,1,982392,2019-01-01 17:21:13.498931
14081615,1,1,4137,2019-01-18 17:50:06.312458
13674376,1,1,1319077,2019-01-06 14:03:25.927347
13949030,1,1,136202,2019-01-14 04:58:13.617356
13847716,1,1,637106,2019-01-11 19:11:53.637084
13558117,1,1,127956,2019-01-02 18:45:06.770128
13598110,1,1,988063,2019-01-03 22:02:32.445361
13644103,1,1,360605,2019-01-05 16:07:46.218116
13943748,1,1,1936054,2019-01-13 23:56:48.133611
14106856,20,1,1006431,2019-01-19 14:11:56.171920
14166900,1,1,1633931,2019-01-20 21:03:21.382177
13927805,1,1,1206943,2019-01-13 19:52:23.941293
14043664,1,1,769956,2019-01-17 15:32:39.259422
13871307,1,1,488422,2019-01-12 15:42:47.725146
13844828,1,1,1701314,2019-01-11 18:01:40.078987
13874795,1,1,509392,2019-01-12 16:54:35.503723
13893351,1,1,94708,2019-01-12 23:19:18.094306
13712423,1,1,79151,2019-01-06 23:13:14.202391
13620510,1,1,352844,2019-01-04 19:04:34.076746
13636281,1,1,1157,2019-01-05 05:07:47.459170
13598096,20,1,135513,2019-01-03 22:02:05.752920
13567638,1,1,133855,2019-01-02 22:03:04.763538
13744073,1,1,26968,2019-01-07 22:48:07.860165
13940956,1,1,55284,2019-01-13 22:57:07.288563
13755923,1,1,217230,2019-01-08 15:29:13.240312
13753466,1,1,271022,2019-01-08 13:51:18.616157
13754732,1,1,152357,2019-01-08 14:45:53.247881
14143791,20,1,326186,2019-01-20 15:07:54.785894
13634467,1,1,409937,2019-01-05 02:25:05.754878
13531401,1,1,234548,2019-01-01 20:00:53.995545
13957484,1,1,1594570,2019-01-14 16:29:49.661672
13537283,20,1,1911222,2019-01-01 22:25:49.344947
13629382,1,1,1935979,2019-01-04 22:56:51.873520
13628457,1,1,88640,2019-01-04 22:30:52.096466
13833277,1,1,1348,2019-01-11 10:57:03.322704
13843664,1,1,1607163,2019-01-11 17:32:16.838444
13629072,1,1,104842,2019-01-04 22:47:46.286191
13700618,1,1,54491,2019-01-06 20:23:58.225617
13534018,1,1,1331642,2019-01-01 21:01:09.175360
13767249,1,1,510657,2019-01-08 20:57:53.523836
13535682,1,1,859050,2019-01-01 21:42:19.899352
14173220,1,1,52883,2019-01-20 22:57:38.505359
13872943,1,1,1987204,2019-01-12 16:15:33.228572
13762432,1,1,80063,2019-01-08 18:47:47.754701
13716294,1,1,24117,2019-01-07 00:54:48.659263
13872611,20,1,1951956,2019-01-12 16:08:42.039818
14160048,1,1,1368389,2019-01-20 19:17:01.327280
13653715,1,1,466244,2019-01-05 19:28:11.583999
13638148,20,1,403811,2019-01-05 13:15:05.504113
13737606,1,1,1023524,2019-01-07 20:24:52.512237
13737442,1,1,177076,2019-01-07 20:21:01.802060
13519252,1,1,84386,2019-01-01 13:35:53.841242
14244537,1,1,1866075,2019-01-23 00:19:43.231640
13668050,1,1,36238,2019-01-06 01:42:06.925263
14296390,1,1,841463,2019-01-24 22:04:02.815198
13551616,1,1,1744626,2019-01-02 16:25:35.394886
13721266,1,1,292,2019-01-07 12:51:13.626884
13762046,1,1,1627928,2019-01-08 18:36:54.319208
13521833,1,1,1222054,2019-01-01 15:52:17.285195
13706923,1,1,200773,2019-01-06 21:45:20.348800
13684345,1,1,1635057,2019-01-06 16:53:26.778083
13528469,1,1,1883749,2019-01-01 18:52:39.788723
14133380,1,1,1681997,2019-01-20 00:15:19.674364
13614189,1,1,1451567,2019-01-04 16:21:34.242036
13715978,1,1,23842,2019-01-07 00:44:07.955510
13521171,1,1,179626,2019-01-01 15:28:05.361564
13710973,1,1,918567,2019-01-06 22:46:42.061127
13706029,1,1,396226,2019-01-06 21:33:09.674159
13709152,1,1,1948827,2019-01-06 22:16:42.310309
14195713,1,1,2036176,2019-01-21 18:07:32.239955
14504617,1,1,1623271,2019-01-30 19:49:56.870474
13583906,1,1,1873048,2019-01-03 16:12:54.113233
13935642,1,1,34268,2019-01-13 21:36:11.396109
13539232,1,1,1937310,2019-01-01 23:31:55.808244
13600358,1,1,92921,2019-01-03 23:04:31.223192
13535804,1,1,803633,2019-01-01 21:45:31.375295
13519595,1,1,652801,2019-01-01 14:06:35.573184
13824545,1,1,1878402,2019-01-10 22:27:42.667634
13560848,1,1,259946,2019-01-02 19:42:17.577230
13586557,1,1,72264,2019-01-03 17:22:19.761269
14056930,1,1,1104327,2019-01-17 21:23:47.213821
13760031,1,1,453020,2019-01-08 17:39:55.165197
13535992,1,1,77653,2019-01-01 21:49:48.051650
13618564,1,1,74115,2019-01-04 18:15:53.099879
13719155,1,1,202672,2019-01-07 03:44:01.739379
13837946,1,1,1583590,2019-01-11 15:01:13.144421
13917404,1,1,1575383,2019-01-13 17:38:36.083671
13945094,1,1,61115,2019-01-14 00:35:44.092227
13961816,1,1,233212,2019-01-14 18:12:57.769776
13536057,1,1,979144,2019-01-01 21:51:18.821737
13701982,1,1,755098,2019-01-06 20:41:14.825471
13814049,1,1,342,2019-01-10 17:40:51.397683
13535085,1,1,115809,2019-01-01 21:26:51.949172
13756571,1,1,194557,2019-01-08 15:53:06.338507
13862231,1,1,1210109,2019-01-12 02:27:12.486974
13521575,1,1,1915243,2019-01-01 15:43:09.579889
14257013,1,1,4727,2019-01-23 17:13:47.386191
13584639,1,1,1589079,2019-01-03 16:31:36.464456
13712896,1,1,102226,2019-01-06 23:22:22.454209
14439523,1,1,983738,2019-01-28 16:16:29.634134
13761991,1,1,377193,2019-01-08 18:35:27.133900
13807789,1,1,64537,2019-01-10 14:13:57.119865
14129170,1,1,243004,2019-01-19 22:13:34.754325
13531468,1,1,238762,2019-01-01 20:02:24.282206
13934226,1,1,80645,2019-01-13 21:16:06.286747
13919572,1,1,1569444,2019-01-13 18:06:39.667742
13585205,1,1,417149,2019-01-03 16:46:01.329456
13572691,1,1,310429,2019-01-03 00:17:04.012160
13588951,1,1,743497,2019-01-03 18:22:54.540513
14350209,1,1,30344,2019-01-26 17:21:16.363001
13709053,1,1,1694901,2019-01-06 22:15:06.527597
14160707,1,1,1200706,2019-01-20 19:26:53.003812
13853522,1,1,520,2019-01-11 21:38:48.892207
13630258,1,1,1277,2019-01-04 23:23:46.147361
13953205,1,1,30823,2019-01-14 14:36:08.010136
14000493,1,1,3606,2019-01-15 21:47:26.280759
13708962,1,1,857027,2019-01-06 22:13:29.876518
14046697,1,1,6982,2019-01-17 17:00:05.593609
13520816,1,1,259574,2019-01-01 15:12:28.611214
13555265,1,1,75490,2019-01-02 17:45:38.978774
14422224,1,1,204385,2019-01-27 22:53:23.405362
13740690,1,1,613447,2019-01-07 21:32:04.986645
14425637,1,1,893726,2019-01-28 00:01:47.010330
13916161,1,1,632762,2019-01-13 17:22:00.848745
13573157,1,1,1707785,2019-01-03 00:36:35.912599
13599003,1,1,192,2019-01-03 22:27:22.993219
13710201,1,1,1228204,2019-01-06 22:33:52.603556
13807565,1,1,960221,2019-01-10 14:05:35.548500
13954111,1,1,109403,2019-01-14 15:02:58.467019
13817876,1,1,21635,2019-01-10 19:28:28.313462
13753886,1,1,1346,2019-01-08 14:10:38.484921
13744110,1,1,800592,2019-01-07 22:48:45.856268
13626483,20,1,1941111,2019-01-04 21:38:04.017022
14204342,1,1,52,2019-01-21 20:38:57.272979
13648528,1,1,937833,2019-01-05 17:40:48.928326
14034413,1,1,1903365,2019-01-17 00:32:12.490257
14367624,1,1,1911393,2019-01-26 22:54:39.440750
13535295,1,1,1935921,2019-01-01 21:32:35.620139
14030894,1,1,1230,2019-01-16 22:43:22.969380
13709836,1,1,1697249,2019-01-06 22:27:44.702987
13894595,1,1,1941906,2019-01-12 23:57:28.511853
13551895,1,1,683029,2019-01-02 16:32:04.630251
13522061,1,1,31,2019-01-01 15:59:27.724968
13599118,1,1,2578,2019-01-03 22:30:50.977734
13567026,1,1,352907,2019-01-02 21:49:46.983223
14447086,1,1,1220288,2019-01-28 19:08:32.954706
13638895,1,1,1951139,2019-01-05 13:50:24.846828
13598375,1,1,1511093,2019-01-03 22:09:59.576542
13631349,1,1,83419,2019-01-04 23:58:02.113060
13657612,1,1,131172,2019-01-05 20:48:39.188654
14372769,1,1,127584,2019-01-27 01:49:41.784040
13609842,1,1,480114,2019-01-04 14:09:50.770896
13713435,20,1,680720,2019-01-06 23:33:14.918346
13530946,1,1,223,2019-01-01 19:50:23.109687
13609077,1,1,851474,2019-01-04 13:35:44.751233
13840342,1,1,1710257,2019-01-11 16:06:39.383588
13856354,1,1,6826,2019-01-11 22:47:36.407824
13733057,1,1,485668,2019-01-07 18:53:22.162244
13610851,1,1,1694898,2019-01-04 14:45:58.803977
13518452,1,1,41368,2019-01-01 07:07:27.213561
13601244,1,1,61030,2019-01-03 23:32:15.246336
13536279,1,1,3862,2019-01-01 21:56:54.207782
13551609,1,1,235413,2019-01-02 16:25:27.694126
13538819,1,1,1390392,2019-01-01 23:14:25.965786
13852674,1,1,1206493,2019-01-11 21:17:01.261471
